author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Jonathan Swift,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Christopher Marlowe,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Anthony Trollope,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Elizabeth Gaskell,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Henry James,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Elizabeth Gaskell,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Charles Dickens,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Gustave Flaubert,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 באפריל 2014",NaN
Anthony Trollope,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Willa Cather,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2014",NaN
Jules Verne,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Nathaniel Hawthorne,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Willa Cather,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2014",NaN
Sir Walter Scott,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 באפריל 2014",NaN
Honoré de Balzac,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
John Buchan,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2014",NaN
Wilkie Collins,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Jonathan Swift,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Rudyard Kipling,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Ambrose Bierce,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Herman Melville,NaN,ספר דיגיטלי,Horse's Mouth,2018,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 במרץ 2018",NaN
Marc Platt,"קריינות: Daniel Brocklebank, Alex Jordan, Ally Doman, Dan Bottomley",ספר מוקלט,"Big Finish Productions, Ltd.",2019,קלאסיקות,3.89,אנגלית,"תאריך פרסום
ספר מוקלט: 12 בדצמבר 2019",2שעות 24דקות
Leo Tolstoy,NaN,ספר דיגיטלי,Miniature Masterpieces,2015,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 באפריל 2015",NaN
Charles Dickens,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Charles Dickens,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Jane Austen,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Edgar Wallace,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 ביוני 2014",NaN
Sir Walter Scott,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 באפריל 2014",NaN
John Buchan,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Anna Sewell,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
John Buchan,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2014",NaN
Jack London,NaN,ספר דיגיטלי,London Publishing,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוגוסט 2014",NaN
Charlotte Brontë,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Honoré de Balzac,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Henry James,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Willa Cather,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2014",NaN
John Buchan,NaN,ספר דיגיטלי,A Word To The Wise,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2014",NaN
D. H. Lawrence,NaN,ספר דיגיטלי,Lawrence Publishing,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בספטמבר 2014",NaN
Wilkie Collins,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Jane Austen,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Honoré de Balzac,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Jane Austen,NaN,ספר דיגיטלי,A Word To The Wise,2013,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוגוסט 2013",NaN
Jack London,NaN,ספר דיגיטלי,London Publishing,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוגוסט 2014",NaN
Jack London,NaN,ספר דיגיטלי,London Publishing,2014,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוגוסט 2014",NaN
Jack London,NaN,ספר דיגיטלי,London Publishing,2014,קלאסיקות,1,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוגוסט 2014",NaN
Geoffrey Chaucer,NaN,ספר דיגיטלי,Coterie Classics,2016,קלאסיקות,3.8,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 במרץ 2016",NaN
Guy de Maupassant,NaN,ספר דיגיטלי,Null Papier Verlag,2020,קלאסיקות,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
Marilyn Ross,קריינות: Kathryn Leigh Scott,ספר מוקלט,Paperback Classics,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר מוקלט: 14 בספטמבר 2020",5שעות 29דקות
Sir Arthur Conan Doyle,קריינות: Mara Freeman,ספר מוקלט,Author's Republic,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר מוקלט: 26 בינואר 2020",13שעות 22דקות
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1890,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1890",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1903,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1903",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1886,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1886",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1877,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1877",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1898,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1898",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1897,קלאסיקות,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1897",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1910,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1910",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1901,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1901",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1888,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1888",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1917,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בינואר 1917",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1910,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1910",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1875,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1875",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1918,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 בינואר 1918",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1906,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 בינואר 1906",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1916,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בינואר 1916",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1912,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בינואר 1912",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1903,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בינואר 1903",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1881,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1881",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1910,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1910",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1886,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1886",NaN
H.G. Wells,NaN,ספר דיגיטלי,Glagoslav Epublications,1908,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 בינואר 1908",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1910,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 בינואר 1910",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1899,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 בדצמבר 1899",NaN
Henry James,NaN,ספר דיגיטלי,Glagoslav Epublications,1904,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 1904",NaN
Booth Tarkington,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
Edgar Rice Burroughs,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
Edgar Rice Burroughs,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
Edgar Rice Burroughs,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
Edgar Rice Burroughs,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
Booth Tarkington,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוגוסט 2020",NaN
Cornell Woolrich,NaN,ספר דיגיטלי,Wildside Press,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוגוסט 2020",NaN
Georges Simenon,NaN,ספר דיגיטלי,Kampa Verlag,2019,קלאסיקות,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 30 באוגוסט 2019",NaN
Jules Verne,קריינות: Jürgen Thormann,ספר מוקלט,Zweitausendeins,2020,קלאסיקות,3,גרמנית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",59דקות
Jonathan Swift,קריינות: Ilja Richter,ספר מוקלט,Zweitausendeins,2020,קלאסיקות,0,גרמנית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",1שעות 4דקות
Homer,קריינות: Ernst-August Schepmann,ספר מוקלט,Zweitausendeins,2020,קלאסיקות,4,גרמנית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",1שעות 16דקות
Jules Verne,קריינות: Friedhelm Ptok,ספר מוקלט,Zweitausendeins,2020,קלאסיקות,5,גרמנית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",1שעות 15דקות
Daniel Defoe,קריינות: Jürgen Thormann,ספר מוקלט,Zweitausendeins,2020,קלאסיקות,0,גרמנית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",1שעות 5דקות
Harriet Beecher Stowe,קריינות: John Greenman,ספר מוקלט,Parolita Libro,2020,קלאסיקות,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוגוסט 2020",17שעות 52דקות
Charles Darwin,קריינות: Michael Armenta,ספר מוקלט,Parolita Libro,2020,קלאסיקות,4.33,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוגוסט 2020",23שעות 29דקות
Charles Dickens,קריינות: Peter John Keeble,ספר מוקלט,Parolita Libro,2020,קלאסיקות,5,אנגלית,"תאריך פרסום
ספר מוקלט: 1 באוגוסט 2020",31שעות 10דקות
Robert Williams Buchanan,NaN,ספר דיגיטלי,e-artnow,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באוגוסט 2020",NaN
Walther Kabel,NaN,ספר דיגיטלי,mehrbuch,2020,קלאסיקות,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 10 בספטמבר 2020",NaN
Rudyard Kipling,קריינות: Liam Neely,ספר מוקלט,SAGA Egmont,2020,קלאסיקות,4,אנגלית,"תאריך פרסום
ספר מוקלט: 14 בספטמבר 2020",1שעות 31דקות
John Muir,קריינות: Adrian Praetzellis,ספר מוקלט,SAGA Egmont,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר מוקלט: 14 בספטמבר 2020",7שעות 7דקות
John Muir,קריינות: Mary Ann Spiegel,ספר מוקלט,SAGA Egmont,2020,קלאסיקות,5,אנגלית,"תאריך פרסום
ספר מוקלט: 14 בספטמבר 2020",4שעות 4דקות
Eliza Haywood,קריינות: Helen Taylor,ספר מוקלט,SAGA Egmont,2020,קלאסיקות,3,אנגלית,"תאריך פרסום
ספר מוקלט: 15 בספטמבר 2020",10שעות 24דקות
George Eliot,NaN,ספר דיגיטלי,Read & Co. Classics,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 31 ביולי 2020",NaN
Wilkie Collins,NaN,ספר דיגיטלי,Jazzybee Verlag,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
Wilkie Collins,NaN,ספר דיגיטלי,Jazzybee Verlag,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
Wilkie Collins,NaN,ספר דיגיטלי,Jazzybee Verlag,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
Wilkie Collins,NaN,ספר דיגיטלי,Jazzybee Verlag,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
William Le Queux,קריינות: Stefan Rudnicki,ספר מוקלט,Blackstone Publishing,2020,קלאסיקות,0,אנגלית,"תאריך פרסום
ספר מוקלט: 1 בספטמבר 2020",9שעות 19דקות
Charles Dickens,קריינות: Frederick Davidson,ספר מוקלט,Blackstone Publishing,2008,קלאסיקות,4.5,אנגלית,"תאריך פרסום
ספר מוקלט: 31 ביולי 2008",35שעות 36דקות
Léon Tolstoï,NaN,ספר דיגיטלי,Editorial Cõ,2020,קלאסיקות,4,ספרדית,"תאריך פרסום
ספר דיגיטלי: 1 בספטמבר 2020",NaN
