book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
War Of The Heart,Josiah Jay Starr,No announcer,Digital bookי,Spirit of 1811 Publishing,2020.0,Poetry and drama,0.0,English,2020-11-23,921,0.0,0.0
Otros rituales,Alejandro Michelena,No announcer,Digital bookי,civiles iletrados,2020.0,Poetry and drama,0.0,Spanish,2020-09-01,1004,0.0,0.0
Luz de última hora,Horacio Cavallo,No announcer,Digital bookי,civiles iletrados,2020.0,Poetry and drama,0.0,Spanish,2020-09-01,1004,0.0,0.0
Adónico,Lor Sfábelop,No announcer,Digital bookי,Pehoé Ediciones,2020.0,Poetry and drama,0.0,Spanish,2020-08-24,1012,0.0,0.0
Poemas para mi novia extranjera: Milonga rioplatense,Luis Pereira Severo,No announcer,Digital bookי,civiles iletrados,2020.0,Poetry and drama,0.0,Spanish,2020-09-01,1004,0.0,0.0
Neun Nonnen fliehen - Festspiel der deutschen Sprache 8,Rolf Hochhuth," Anna Thalbach, Dominique Horwitz, Bernhard Schütz, Hans Stetter, Caroline Beil, Rainer Sellien, Benjamin Krüger, Uwe Bohm",Aoudio book,Lübbe Audio,2014.0,Poetry and drama,0.0,German,2014-07-18,3241,31.0,1.0
Mondgedichte,Edda Moser, Edda Moser,Aoudio book,Lübbe Audio,2012.0,Poetry and drama,0.0,German,2012-10-05,3892,50.0,0.0
The Frogs,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-10,2395,0.0,0.0
The Knights,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-10,2395,0.0,0.0
The Acharnians,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-10,2395,0.0,0.0
Peace,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-10,2395,0.0,0.0
tenderhead.,Jay Délise, Jay Délise,Aoudio book,Author's Republic,2020.0,Poetry and drama,4.33,English,2020-09-08,997,42.0,0.0
Los jueces de Castilla,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
Celia en los infiernos,Benito Pérez Galdós,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
La fortuna merecida,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
Todo es enredos de amor,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
Cenizas. Drama en tres actos,Ramón María Del Valle Inclán,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
"Yo por vos, y vos por otro",Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
La marquesa Rosalinda,Ramón María Del Valle Inclán,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
"Los engaños de un engaño, y confusión de un papel",Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,5.0,Spanish,2020-10-02,973,0.0,0.0
A escape y al vuelo,Jose Zorrilla,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
La cena del Rey Baltasar,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
La fuerza de la ley,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
The Wasps,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-14,2391,0.0,0.0
Leyendas II,Jose Zorrilla,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
La traición vengada,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
La misma conciencia acusa,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El excomulgado,Jose Zorrilla,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Primero es la honra,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
No puede ser el guardar de una mujer,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
La fuerza del natural,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
La milagrosa elección de San Pío Quinto,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
El cristo de los milagros,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Realidad,Benito Pérez Galdós,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-05,970,0.0,0.0
Los siete durmientes,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Yerma,Federico García Lorca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,4.5,Spanish,2021-02-16,836,0.0,0.0
La confusión de un jardín,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Las travesuras de Pantoja,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
The Thesmophoriazusae,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-14,2391,0.0,0.0
San Franco de Sena,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
La ocasión hace al ladrón,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
Lo que puede la aprehensión,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-02,973,0.0,0.0
Ecos de las montañas,Jose Zorrilla,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Trampa adelante,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
The Ecclesiazusae,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,2.0,English,2016-11-16,2389,0.0,0.0
Plutus,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-16,2389,0.0,0.0
The Women's Festival,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-14,2391,0.0,0.0
Women In Council,Aristophanes,No announcer,Digital bookי,Interactive Media,2016.0,Poetry and drama,0.0,English,2016-11-16,2389,0.0,0.0
"She's Strong, but She's Tired",R.H. Sin,No announcer,Digital bookי,Andrews McMeel Publishing,2020.0,Poetry and drama,3.67,English,2020-09-22,983,0.0,0.0
Nick Cave: Letras: Obra lírica completa 1978-2019 (bilingüe),Nick Cave,No announcer,Digital bookי,Libros del Kultrum,2020.0,Poetry and drama,0.0,Spanish,2020-09-21,984,0.0,0.0
"Festspiel der deutschen Sprache, Vol. 7: Nathan der Weise",Gotthold Ephraim Lessing," Anna Thalbach, Norbert Beilharz, Katharina Thalbach, Elisabeth Trissenaar, Christian Grashof, Hans Stetter, Benjamin Krüger, Hermann Beyer",Aoudio book,Lübbe Audio,2013.0,Poetry and drama,5.0,German,2013-06-21,3633,5.0,3.0
"Du, weißt Du ...",Selma Meerbaum-Eisinger, Herman van Veen,Aoudio book,Lübbe Audio,2008.0,Poetry and drama,0.0,German,2008-11-29,5298,41.0,0.0
Hidden See,Margareth Obexer," Irm Hermann, Rainer Homann",Aoudio book,WDR mediagroup,2012.0,Poetry and drama,0.0,German,2012-12-07,3829,42.0,0.0
Das Geisterschiff,Margareth Obexer," Walter Renneisen, Fabian Busch, Josef Tratnik, Sissy Höfferer, Patrycia Zielkowska",Aoudio book,WDR mediagroup,2012.0,Poetry and drama,2.0,German,2012-12-07,3829,14.0,1.0
Antonio Machado: Poesías Completas,Antonio Machado,No announcer,Digital bookי,l-Aleph,2020.0,Poetry and drama,0.0,Spanish,2020-09-19,986,0.0,0.0
Einige Gedichte,Herman van Veen, Herman van Veen,Aoudio book,Lübbe Audio,2009.0,Poetry and drama,0.0,German,2009-11-14,4948,41.0,0.0
Leaves of Grass: The Original 1855 Edition,Walt Whitman,No announcer,Digital bookי,The griffin classics,2020.0,Poetry and drama,0.0,English,2020-09-19,986,0.0,0.0
Little Eyolf,Henrik Ibsen, Expatriate,Aoudio book,SAGA Egmont,2020.0,Poetry and drama,3.0,English,2020-10-05,970,36.0,2.0
Das Herz ist ein dummer Bastard - Aber es weiß was es will,Georg Rauber, Georg Rauber,Aoudio book,Kampenwand Verlag,2020.0,Poetry and drama,0.0,German,2020-11-20,924,55.0,0.0
"The Skrews Poetry Syndication, Issue 002",אני רוצה לנסות!,No announcer,Digital bookי,The Skrews Syndication,2020.0,Poetry and drama,0.0,English,2020-10-01,974,0.0,0.0
The Iliad & The Odyssey,Homer,No announcer,Digital bookי,The griffin classics,2020.0,Poetry and drama,0.0,English,2020-09-21,984,0.0,0.0
El conde de montecristo,The griffin classics,No announcer,Digital bookי,The griffin classics,2020.0,Poetry and drama,0.0,Spanish,2020-09-21,984,0.0,0.0
Light for the World to See,Kwame Alexander, Kwame Alexander,Aoudio book,HarperAudio,2020.0,Poetry and drama,0.0,English,2020-11-17,927,13.0,0.0
Ellos: Una historia de encuentro,Lorena Deluca,No announcer,Digital bookי,Editorial Autores de Argentina,2020.0,Poetry and drama,0.0,Spanish,2020-09-22,983,0.0,0.0
Heartbeats in Rhyme,Anita Britto,No announcer,Digital bookי,BookRix,2020.0,Poetry and drama,0.0,English,2020-09-19,986,0.0,0.0
Filamentos y rupturas,Carlos Eduardo García Gil,No announcer,Digital bookי,Editorial de la Universidad Pedagógica y Tecnológica de Colombia - UPTC,2020.0,Poetry and drama,0.0,Spanish,2020-08-20,1016,0.0,0.0
Would You Remember ME,Lynette Ferreira, Jennifer Barnes,Aoudio book,Author's Republic,2016.0,Poetry and drama,2.0,English,2016-09-16,2450,13.0,0.0
Dark Angelic Mills,Diane Pacitti,No announcer,Digital bookי,Canterbury Press Norwich,2020.0,Poetry and drama,0.0,English,2020-09-30,975,0.0,0.0
Sorry I Haven't Texted You Back,Alicia Cook,No announcer,Digital bookי,Andrews McMeel Publishing,2020.0,Poetry and drama,3.67,English,2020-10-06,969,0.0,0.0
The Space Between Us: Poetry and Prose,Courtney Peppernell,No announcer,Digital bookי,Andrews McMeel Publishing,2020.0,Poetry and drama,4.5,English,2020-10-27,948,0.0,0.0
Las flores del mal,Charles Baudelaire, Jorge Mansilla,Aoudio book,Audiolibros Colección,2020.0,Poetry and drama,3.5,Spanish,2020-09-24,981,30.0,1.0
The Book of Job,King James Version," Sarah Bacaller, Denis Daly",Aoudio book,Voices of Today,2020.0,Poetry and drama,0.0,English,2020-09-08,997,5.0,2.0
Devil's Lake,Sarah M. Sala, Sarah M. Sala,Aoudio book,"Tolsun Books, INC.",2020.0,Poetry and drama,0.0,English,2020-08-19,1017,35.0,0.0
El lindo don Diego,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El mejor amigo el rey,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
Hasta el fin nadie es dichoso,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Caer para levantar,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
En el mayor imposible nadie pierda la esperanza,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
El desdén con el desdén,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
De fuera vendrá quien de casa nos echará,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El eneas de Dios y el caballero del sacramento,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Baile de los oficios,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El secreto entre dos amigos,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El hijo obediente,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Campos de Castilla,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Cómo se vengan los nobles,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
Entremés del convidado,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
"El más ilustre francés, San Bernardo",Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
El valiente justiciero,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
El parecido,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Entremés de la plazuela de Santa Cruz,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El caballero,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El alcalde de sí mismo,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
La tierra de Alvargonzález,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,5.0,Spanish,2020-10-12,963,0.0,0.0
Sonetos V,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-12,963,0.0,0.0
Poesías,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,4.75,Spanish,2021-02-16,836,0.0,0.0
Entremés de las carnestolendas,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-12,963,0.0,0.0
Amor y obligación,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Poesías 2,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Poesías completas,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El defensor de su agravio,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Nuevas canciones,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Páginas escogidas,Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El licenciado Vidriera,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
Diván de Tamarit,Federico García Lorca,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,4.0,Spanish,2020-10-12,963,0.0,0.0
"Soledades, galerías y otros poemas",Antonio Machado,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,5.0,Spanish,2020-10-12,963,0.0,0.0
El poder de la amistad,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El día mayor de los días,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El árbol del mejor fruto,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Fingir y amar,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
Industrias contra finezas,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
La adúltera penitente,Agustín Moreto,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
Tu prójimo como a ti,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
"Amor, honor y poder",Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-09,966,0.0,0.0
Los cabellos de Absalón,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-12,963,0.0,0.0
No hay cosa como callar,Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2021.0,Poetry and drama,0.0,Spanish,2021-02-16,836,0.0,0.0
El divino Orfeo (1634),Pedro Calderón de la Barca,No announcer,Digital bookי,SAGA Egmont,2020.0,Poetry and drama,0.0,Spanish,2020-10-12,963,0.0,0.0
La cura dello sguardo,Franco Arminio, Massimiliano Lotti,Aoudio book,Giunti Editore S.p.A./Bompiani,2020.0,Poetry and drama,4.15,Italian,2020-10-22,953,3.0,3.0
Antología poética de Julia Wong (1993-2019),Julia Wong,No announcer,Digital bookי,Editorial Gafas Moradas,2020.0,Poetry and drama,0.0,Spanish,2020-08-29,1007,0.0,0.0
Selected Works of Edgar Allan Poe,Edgar Allan Poe, Michael Ward,Aoudio book,Author's Republic,2020.0,Poetry and drama,0.0,English,2020-09-22,983,45.0,4.0
Nourishing Connections: Collected Poems,Graham Kings,No announcer,Digital bookי,Canterbury Press Norwich,2020.0,Poetry and drama,0.0,English,2020-09-30,975,0.0,0.0
Death of a Salesman,Arthur Miller, Thomas Mitchell,Aoudio book,Author's Republic,2020.0,Poetry and drama,3.36,English,2020-09-24,981,26.0,2.0
The Prophet,Kahlil Gibran,No announcer,Digital bookי,The griffin classics,2020.0,Poetry and drama,5.0,English,2020-09-27,978,0.0,0.0
The Metamorphosis,Franz Kafka,No announcer,Digital bookי,The griffin classics,2020.0,Poetry and drama,3.5,English,2020-09-27,978,0.0,0.0
The Brontë Sisters: The Complete Novels,Charlotte Brontë,No announcer,Digital bookי,The griffin classics,2020.0,Poetry and drama,0.0,English,2020-09-27,978,0.0,0.0
Original Poetry by Victor and Cazire,Percy Bysshe Shelley,No announcer,Digital bookי,Curzon Press,2020.0,Poetry and drama,0.0,English,2020-09-17,988,0.0,0.0
Versos libres encadenados: Poemas y sueños,Ladislao Feder,No announcer,Digital bookי,Editorial Autores de Argentina,2020.0,Poetry and drama,0.0,Spanish,2020-09-28,977,0.0,0.0
The Legend of Sleepy Hollow,Washington Irving, Bruce Lieberman,Aoudio book,JSX Publishing Inc.,2020.0,Poetry and drama,2.75,English,2020-09-20,985,6.0,1.0
